enrollment_id,student_id,course_id,enrollment_date,enrollment_status,semester,year,final_grade,grade_points,attendance_rate,assignment_avg,exam_score,project_score,participation_score,total_score,feedback,created_at
170,23,28,2025-10-07,registered,Fall,2025,,,76.36,80.41,55.79,89.97,90.44,72.59,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9166667
171,247,79,2025-11-10,registered,Fall,2025,,,82.42,97.53,58.85,80.92,91.07,77.41,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9200000
172,28,4,2025-10-16,dropped,Fall,2025,,,97.44,97.36,79.34,97.41,91.78,89.61,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9233333
173,240,68,2025-10-26,withdrawn,Fall,2025,,,76.86,74.74,95.76,83.79,96.90,86.93,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9233333
174,67,17,2025-11-04,registered,Fall,2025,,,92.79,70.98,97.47,87.14,81.25,87.21,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9300000
175,10,25,2025-10-10,registered,Fall,2025,,,85.77,91.25,78.14,93.82,89.25,85.64,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9300000
176,178,37,2025-11-17,withdrawn,Fall,2025,,,95.53,69.00,76.71,95.46,87.44,80.55,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9333333
177,83,13,2025-11-07,withdrawn,Fall,2025,,,94.98,75.66,92.25,97.90,94.20,89.42,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9366667
178,87,19,2025-12-05,registered,Fall,2025,,,91.45,82.87,62.46,93.54,97.53,78.63,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9400000
179,294,75,2025-10-11,withdrawn,Fall,2025,,,77.75,93.64,83.07,87.77,89.27,86.51,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9433333
180,252,61,2025-10-09,registered,Fall,2025,,,82.62,76.73,72.90,94.30,81.20,78.87,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9466667
181,298,62,2025-11-01,registered,Fall,2025,,,80.69,76.86,80.81,89.14,92.35,82.21,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9500000
182,82,15,2025-10-25,registered,Fall,2025,,,95.57,77.87,99.17,89.73,88.84,91.04,N'Excellent performance,keep it up!',2025-12-05T23:12:44.9533333
183,292,69,2025-11-21,registered,Fall,2025,,,84.97,76.89,64.82,84.70,92.65,75.62,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9566667
184,89,21,2025-10-09,registered,Fall,2025,,,75.90,93.98,96.83,81.14,88.18,90.81,N'Excellent performance,keep it up!',2025-12-05T23:12:44.9600000
185,211,62,2025-11-02,registered,Fall,2025,,,75.04,67.80,60.65,92.12,94.04,71.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9600000
186,99,17,2025-10-24,registered,Fall,2025,,,82.14,83.25,93.56,80.99,88.94,87.49,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9666667
187,44,5,2025-11-07,registered,Fall,2025,,,80.16,98.61,89.54,80.32,87.04,89.24,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9700000
188,280,80,2025-10-07,registered,Fall,2025,,,94.23,98.87,85.63,82.25,81.98,88.93,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9700000
189,205,42,2025-11-13,registered,Fall,2025,,,96.45,98.28,78.92,85.29,97.18,88.29,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9733333
190,146,35,2025-11-11,registered,Fall,2025,,,79.46,88.94,68.63,90.94,93.03,80.58,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9766667
191,138,53,2025-10-29,registered,Fall,2025,,,84.45,70.84,63.29,86.30,85.15,72.93,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9800000
192,266,86,2025-11-11,registered,Fall,2025,,,89.67,89.89,64.20,88.58,88.22,79.23,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9833333
193,294,70,2025-12-01,registered,Fall,2025,,,86.99,80.02,87.25,77.44,82.63,83.48,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9866667
194,214,69,2025-11-06,registered,Fall,2025,,,84.20,67.39,73.91,71.84,81.17,73.72,N'Satisfactory,room for improvement.',2025-12-05T23:12:44.9900000
195,181,52,2025-11-16,registered,Fall,2025,,,78.36,73.16,93.94,85.82,91.49,85.72,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9933333
196,275,77,2025-11-30,dropped,Fall,2025,,,92.08,72.20,87.83,91.29,93.67,85.45,N'Good work,showing consistent effort.',2025-12-05T23:12:44.9966667
197,258,84,2025-10-09,registered,Fall,2025,,,93.17,75.59,85.11,89.81,89.18,84.65,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0000000
198,221,89,2025-12-03,registered,Fall,2025,,,95.02,71.45,86.02,71.01,81.83,80.61,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0000000
199,219,87,2025-10-20,registered,Fall,2025,,,78.13,73.76,87.16,96.02,95.93,85.11,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0033333
200,36,3,2025-11-26,registered,Fall,2025,,,91.94,73.20,65.57,75.59,90.67,74.13,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.0066667
201,104,4,2025-11-26,registered,Fall,2025,,,83.84,77.15,91.53,96.05,93.80,88.07,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0100000
202,83,20,2025-11-30,withdrawn,Fall,2025,,,81.62,81.07,94.12,97.18,81.96,88.85,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0133333
203,10,6,2025-10-20,registered,Fall,2025,,,94.12,94.52,82.53,86.71,91.65,88.23,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0200000
204,119,21,2025-10-21,registered,Fall,2025,,,81.64,95.56,56.30,99.93,90.92,78.66,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.0200000
205,81,16,2025-11-05,registered,Fall,2025,,,93.26,85.45,95.61,87.59,90.05,91.08,N'Excellent performance,keep it up!',2025-12-05T23:12:45.0233333
206,51,26,2025-11-15,registered,Fall,2025,,,80.91,83.96,74.45,72.69,95.32,79.30,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.0300000
207,294,63,2025-12-04,registered,Fall,2025,,,77.75,68.70,81.11,88.57,99.45,80.62,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0300000
208,27,13,2025-11-15,registered,Fall,2025,,,94.35,80.01,85.56,92.36,89.08,86.42,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0333333
209,244,66,2025-11-15,registered,Fall,2025,,,90.10,98.42,76.90,85.64,82.79,85.50,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0366667
210,31,6,2025-11-20,registered,Fall,2025,,,91.97,89.00,93.83,77.85,80.29,88.69,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0400000
211,22,23,2025-11-29,registered,Fall,2025,,,90.76,92.47,98.19,99.18,81.79,94.53,N'Excellent performance,keep it up!',2025-12-05T23:12:45.0433333
212,70,21,2025-11-09,registered,Fall,2025,,,79.08,84.58,86.34,73.43,95.72,84.18,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0466667
213,19,19,2025-12-03,registered,Fall,2025,,,94.87,73.32,81.55,84.72,95.07,82.65,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0500000
214,209,35,2025-11-26,registered,Fall,2025,,,85.74,73.43,57.00,90.17,91.09,72.37,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.0533333
215,67,19,2025-10-14,dropped,Fall,2025,,,75.83,74.65,59.77,90.34,95.94,73.30,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.0566667
216,221,82,2025-10-10,registered,Fall,2025,,,80.98,78.14,75.93,96.22,89.71,81.41,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0600000
217,180,52,2025-10-21,registered,Fall,2025,,,89.82,66.55,82.64,82.31,94.52,80.47,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0633333
218,86,25,2025-11-14,withdrawn,Fall,2025,,,94.91,79.24,94.91,90.50,87.07,89.55,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0666667
219,98,14,2025-11-05,registered,Fall,2025,,,78.60,92.83,95.94,87.09,97.42,92.25,N'Excellent performance,keep it up!',2025-12-05T23:12:45.0700000
220,293,78,2025-10-26,registered,Fall,2025,,,78.16,65.53,55.28,81.38,94.67,67.98,Needs to put more effort into assignments.,2025-12-05T23:12:45.0733333
221,218,61,2025-11-27,registered,Fall,2025,,,85.63,92.20,82.59,83.87,95.74,86.80,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0766667
222,111,16,2025-10-21,registered,Fall,2025,,,83.21,88.83,75.19,77.72,80.08,80.27,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0800000
223,140,32,2025-11-21,registered,Fall,2025,,,79.61,75.51,97.97,85.25,85.15,87.33,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0833333
224,176,43,2025-11-08,registered,Fall,2025,,,90.33,67.10,55.87,73.93,86.25,67.87,Needs to put more effort into assignments.,2025-12-05T23:12:45.0866667
225,66,20,2025-11-04,registered,Fall,2025,,,75.73,83.55,80.19,86.13,92.72,82.73,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0900000
226,237,73,2025-11-14,registered,Fall,2025,,,85.04,91.49,88.31,83.54,92.52,88.48,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0933333
227,90,3,2025-10-12,registered,Fall,2025,,,80.07,68.89,93.24,82.96,96.51,84.62,N'Good work,showing consistent effort.',2025-12-05T23:12:45.0966667
228,104,30,2025-11-25,registered,Fall,2025,,,97.68,91.55,85.78,80.75,88.50,87.93,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1000000
229,224,84,2025-11-20,registered,Fall,2025,,,84.37,88.10,62.60,88.35,82.64,77.02,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1033333
230,203,32,2025-11-11,registered,Fall,2025,,,81.43,96.08,74.56,87.98,81.67,83.35,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1066667
231,219,78,2025-10-07,registered,Fall,2025,,,78.88,70.76,75.10,75.70,83.91,75.36,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1100000
232,249,70,2025-11-01,registered,Fall,2025,,,96.19,69.48,95.28,94.82,80.48,87.37,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1133333
233,175,53,2025-10-22,registered,Fall,2025,,,93.00,91.65,79.67,76.85,80.24,83.63,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1166667
234,80,24,2025-10-11,registered,Fall,2025,,,79.57,89.77,66.49,81.67,91.96,78.44,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1166667
235,245,73,2025-10-27,registered,Fall,2025,,,91.07,69.22,94.39,87.34,98.41,87.11,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1200000
236,245,65,2025-10-20,registered,Fall,2025,,,79.72,97.04,60.20,80.22,99.89,78.33,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1233333
237,176,46,2025-11-23,registered,Fall,2025,,,86.26,84.36,87.66,74.54,92.27,85.19,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1300000
238,18,11,2025-10-10,registered,Fall,2025,,,85.01,92.88,78.12,73.15,95.14,83.46,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1300000
239,127,48,2025-10-30,registered,Fall,2025,,,98.47,75.67,96.53,99.68,90.05,91.33,N'Excellent performance,keep it up!',2025-12-05T23:12:45.1366667
240,113,1,2025-11-03,registered,Fall,2025,,,90.36,78.00,58.36,89.71,95.58,74.89,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1400000
241,75,22,2025-11-12,registered,Fall,2025,,,76.71,79.05,70.82,94.69,95.00,79.47,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1400000
242,112,5,2025-11-09,registered,Fall,2025,,,76.09,82.85,68.62,77.28,83.19,75.68,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1466667
243,179,45,2025-11-19,registered,Fall,2025,,,86.63,69.78,71.61,96.17,91.45,78.32,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1500000
244,121,47,2025-11-07,registered,Fall,2025,,,84.17,76.41,84.92,89.73,89.10,83.86,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1533333
245,149,32,2025-11-17,registered,Fall,2025,,,97.45,70.32,72.50,99.30,81.74,79.39,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1566667
246,85,28,2025-10-13,registered,Fall,2025,,,82.09,89.05,98.83,72.39,96.86,90.55,N'Excellent performance,keep it up!',2025-12-05T23:12:45.1600000
247,152,43,2025-10-14,registered,Fall,2025,,,90.81,82.34,86.05,70.06,92.33,83.83,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1633333
248,179,57,2025-10-25,withdrawn,Fall,2025,,,99.78,95.47,88.89,81.20,81.00,89.68,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1666667
249,300,82,2025-11-02,withdrawn,Fall,2025,,,83.46,66.31,74.88,85.74,97.89,77.53,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1700000
250,156,41,2025-11-14,registered,Fall,2025,,,80.58,98.20,80.55,72.27,81.69,83.84,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1733333
251,252,64,2025-11-08,registered,Fall,2025,,,76.55,67.63,85.21,80.39,87.42,79.45,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1766667
252,224,62,2025-10-26,withdrawn,Fall,2025,,,86.43,70.96,72.09,73.21,98.99,76.10,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1800000
253,299,68,2025-11-02,registered,Fall,2025,,,80.54,81.88,79.14,82.54,93.43,81.90,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1800000
254,143,40,2025-10-10,dropped,Fall,2025,,,86.72,92.94,94.61,85.70,90.68,91.67,N'Excellent performance,keep it up!',2025-12-05T23:12:45.1866667
255,25,28,2025-11-30,registered,Fall,2025,,,90.98,81.22,58.20,75.77,85.25,72.57,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1900000
256,37,2,2025-12-02,registered,Fall,2025,,,91.20,91.07,70.51,88.49,94.46,82.81,N'Good work,showing consistent effort.',2025-12-05T23:12:45.1900000
257,214,81,2025-12-01,registered,Fall,2025,,,98.93,72.26,60.25,78.03,95.76,73.34,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.1966667
258,145,50,2025-11-13,registered,Fall,2025,,,95.67,96.46,55.47,95.68,98.84,80.11,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2000000
259,219,86,2025-11-28,registered,Fall,2025,,,97.90,78.14,79.31,86.90,97.74,83.86,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2033333
260,229,80,2025-10-22,registered,Fall,2025,,,98.02,85.76,93.17,82.09,91.08,89.93,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2066667
261,293,88,2025-10-29,registered,Fall,2025,,,79.86,78.71,58.92,79.19,87.54,71.86,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2100000
262,262,62,2025-10-22,registered,Fall,2025,,,97.39,96.13,60.77,83.88,91.33,79.79,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2100000
263,150,42,2025-11-06,registered,Fall,2025,,,99.99,79.40,88.88,86.17,98.46,88.17,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2166667
264,252,88,2025-10-08,registered,Fall,2025,,,78.31,90.04,89.74,99.03,91.59,90.25,N'Excellent performance,keep it up!',2025-12-05T23:12:45.2200000
265,264,73,2025-10-07,registered,Fall,2025,,,82.62,84.34,88.20,79.50,95.55,86.11,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2233333
266,53,11,2025-12-01,registered,Fall,2025,,,78.00,78.23,64.65,89.53,95.26,76.17,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2266667
267,114,16,2025-12-03,registered,Fall,2025,,,84.60,97.03,61.73,98.70,88.33,81.05,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2300000
268,85,5,2025-11-07,registered,Fall,2025,,,84.68,71.53,68.82,81.63,82.01,74.32,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2300000
269,193,47,2025-11-06,registered,Fall,2025,,,87.82,78.48,85.92,95.24,91.33,86.19,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2333333
270,213,79,2025-11-23,dropped,Fall,2025,,,94.42,95.65,82.51,86.86,99.17,89.30,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2400000
271,54,20,2025-11-09,registered,Fall,2025,,,98.57,79.45,65.60,87.93,86.54,77.80,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2400000
272,123,55,2025-11-10,registered,Fall,2025,,,79.66,74.86,61.13,76.46,85.89,71.19,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2466667
273,186,59,2025-10-19,registered,Fall,2025,,,97.16,69.71,91.64,82.03,91.93,85.30,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2500000
274,2,19,2025-10-07,withdrawn,Fall,2025,,,75.35,82.81,78.72,95.33,80.65,82.09,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2533333
275,86,9,2025-11-14,registered,Fall,2025,,,95.38,65.65,83.86,91.59,80.16,81.25,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2566667
276,254,77,2025-10-28,registered,Fall,2025,,,82.94,79.64,84.61,73.83,83.73,81.50,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2600000
277,229,75,2025-10-11,registered,Fall,2025,,,86.51,73.70,71.30,70.57,88.63,75.04,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2633333
278,41,24,2025-10-16,registered,Fall,2025,,,79.17,79.15,85.50,77.52,91.93,82.73,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2666667
279,87,17,2025-11-23,registered,Fall,2025,,,87.02,91.74,62.41,86.12,86.50,78.17,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2700000
280,89,8,2025-11-12,registered,Fall,2025,,,86.66,79.13,84.21,91.30,90.90,84.92,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2733333
281,237,84,2025-11-04,registered,Fall,2025,,,83.07,79.82,86.84,70.01,94.68,82.97,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2800000
282,177,47,2025-11-30,registered,Fall,2025,,,85.56,75.32,58.49,93.98,92.78,74.16,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.2800000
283,250,90,2025-10-12,registered,Fall,2025,,,88.87,98.07,96.65,86.77,98.30,94.91,N'Excellent performance,keep it up!',2025-12-05T23:12:45.2866667
284,202,58,2025-10-29,registered,Fall,2025,,,85.25,92.81,98.03,94.93,98.98,95.08,N'Excellent performance,keep it up!',2025-12-05T23:12:45.2900000
285,6,3,2025-12-03,registered,Fall,2025,,,96.74,97.42,74.83,72.07,85.17,83.29,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2933333
286,91,3,2025-11-08,registered,Fall,2025,,,89.19,95.73,69.84,73.44,92.56,81.06,N'Good work,showing consistent effort.',2025-12-05T23:12:45.2966667
287,57,21,2025-10-17,registered,Fall,2025,,,86.73,87.98,56.97,74.73,86.85,73.35,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3000000
288,122,55,2025-10-17,registered,Fall,2025,,,96.80,77.48,61.01,95.28,88.69,76.62,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3066667
289,190,45,2025-10-28,registered,Fall,2025,,,75.60,94.62,70.73,99.45,95.52,83.98,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3100000
290,282,75,2025-11-01,registered,Fall,2025,,,77.08,90.11,70.45,98.48,86.28,81.82,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3133333
291,71,15,2025-10-12,registered,Fall,2025,,,76.08,69.51,86.88,89.97,98.66,83.10,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3166667
292,102,23,2025-10-30,registered,Fall,2025,,,87.33,65.95,90.82,72.23,87.21,81.10,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3200000
293,238,77,2025-11-09,registered,Fall,2025,,,87.41,91.20,60.08,82.96,99.10,77.93,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3233333
294,184,58,2025-10-16,dropped,Fall,2025,,,92.35,86.46,92.98,96.72,80.21,90.57,N'Excellent performance,keep it up!',2025-12-05T23:12:45.3300000
295,261,67,2025-10-22,registered,Fall,2025,,,99.56,76.00,62.65,83.76,86.47,75.23,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3300000
296,127,31,2025-11-26,registered,Fall,2025,,,79.69,80.23,62.36,70.08,87.81,72.26,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3366667
297,184,36,2025-11-12,registered,Fall,2025,,,95.90,66.04,70.06,86.21,90.73,76.13,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3400000
298,176,47,2025-11-30,registered,Fall,2025,,,83.03,99.96,78.06,95.70,86.12,87.48,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3433333
299,227,79,2025-12-02,registered,Fall,2025,,,84.62,91.81,92.44,72.68,86.82,87.97,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3466667
300,281,72,2025-11-11,registered,Fall,2025,,,87.27,93.59,89.26,97.74,85.67,91.06,N'Excellent performance,keep it up!',2025-12-05T23:12:45.3500000
301,245,78,2025-11-13,registered,Fall,2025,,,77.62,99.44,71.39,76.02,90.94,81.68,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3533333
302,55,24,2025-10-14,registered,Fall,2025,,,96.15,86.45,59.48,88.22,94.39,77.69,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3566667
303,214,84,2025-11-14,registered,Fall,2025,,,91.64,96.18,65.77,77.27,83.64,79.47,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3600000
304,91,30,2025-10-12,registered,Fall,2025,,,89.06,69.49,82.91,75.78,81.29,78.94,N'Satisfactory,room for improvement.',2025-12-05T23:12:45.3666667
305,117,4,2025-10-24,registered,Fall,2025,,,82.20,76.62,89.57,91.85,89.93,85.97,N'Good work,showing consistent effort.',2025-12-05T23:12:45.3700000
