record_id,student_id,course_id,semester,year,grade,grade_points,status,credits_earned,created_at
337,204,32,Fall,2023,C,2.00,completed,4,2025-08-13T23:12:38.5966667
338,38,22,Fall,2024,C,2.00,completed,5,2024-08-02T23:12:38.5966667
339,29,2,Fall,2021,C+,2.70,completed,4,2025-04-24T23:12:38.5966667
340,135,44,Spring,2024,A,4.00,completed,3,2024-10-05T23:12:38.5966667
341,280,85,Fall,2023,C+,2.70,completed,3,2025-03-15T23:12:38.5966667
342,121,36,Spring,2024,A,4.00,completed,4,2025-11-10T23:12:38.5966667
343,255,76,Fall,2021,C+,2.70,completed,4,2025-10-28T23:12:38.5966667
344,200,56,Fall,2024,C+,2.70,completed,5,2025-08-13T23:12:38.6000000
345,24,16,Fall,2021,A,4.00,completed,4,2025-07-13T23:12:38.6000000
346,137,43,Fall,2024,C+,2.70,completed,3,2024-11-20T23:12:38.6000000
347,25,20,Spring,2021,A,4.00,completed,3,2025-04-12T23:12:38.6000000
348,206,34,Fall,2023,C+,2.70,completed,4,2025-09-25T23:12:38.6000000
349,11,9,Spring,2022,D,1.00,completed,0,2025-01-05T23:12:38.6000000
350,153,41,Spring,2021,C+,2.70,completed,4,2024-11-07T23:12:38.6000000
351,113,7,Spring,2021,C+,2.70,completed,4,2024-11-29T23:12:38.6000000
352,67,23,Fall,2021,D,1.00,completed,0,2025-08-20T23:12:38.6033333
353,265,90,Spring,2021,C,2.00,completed,5,2024-11-08T23:12:38.6033333
354,289,85,Spring,2024,B,3.00,completed,3,2025-05-06T23:12:38.6033333
355,229,68,Spring,2024,C,2.00,completed,4,2024-08-14T23:12:38.6033333
356,102,8,Fall,2023,B,3.00,completed,4,2024-12-31T23:12:38.6033333
357,49,1,Fall,2024,C+,2.70,completed,4,2025-08-18T23:12:38.6033333
358,212,80,Spring,2022,C,2.00,completed,4,2024-12-12T23:12:38.6066667
359,183,50,Fall,2024,C,2.00,completed,4,2024-07-29T23:12:38.6066667
360,260,71,Fall,2022,C+,2.70,completed,4,2025-07-21T23:12:38.6066667
361,126,38,Spring,2021,B,3.00,completed,4,2025-10-04T23:12:38.6066667
362,49,2,Spring,2024,B+,3.50,completed,4,2024-08-13T23:12:38.6066667
363,37,19,Fall,2023,B,3.00,completed,4,2024-09-01T23:12:38.6066667
364,131,34,Spring,2022,B,3.00,completed,4,2025-07-23T23:12:38.6100000
365,154,36,Spring,2021,C,2.00,completed,4,2025-06-09T23:12:38.6100000
366,4,20,Fall,2024,B+,3.50,completed,3,2024-09-06T23:12:38.6100000
367,209,45,Spring,2022,D,1.00,completed,0,2024-08-02T23:12:38.6100000
368,285,79,Fall,2023,F,0.00,completed,0,2025-03-27T23:12:38.6100000
369,264,88,Spring,2024,D,1.00,completed,0,2024-08-26T23:12:38.6100000
370,260,62,Spring,2021,C+,2.70,completed,4,2025-07-14T23:12:38.6100000
371,288,85,Spring,2024,C+,2.70,completed,3,2025-09-07T23:12:38.6133333
372,171,58,Fall,2023,B,3.00,completed,5,2024-11-17T23:12:38.6133333
373,99,5,Fall,2021,C+,2.70,completed,4,2024-12-06T23:12:38.6133333
374,43,29,Fall,2022,C,2.00,completed,5,2024-10-29T23:12:38.6133333
375,93,3,Fall,2024,F,0.00,completed,0,2025-04-30T23:12:38.6133333
376,169,57,Spring,2022,D,1.00,completed,0,2025-04-02T23:12:38.6133333
377,228,88,Spring,2022,C+,2.70,completed,5,2024-09-21T23:12:38.6166667
378,273,63,Fall,2021,A,4.00,completed,4,2025-01-26T23:12:38.6166667
379,43,9,Fall,2021,D,1.00,completed,0,2025-01-28T23:12:38.6166667
380,107,9,Spring,2023,A,4.00,completed,4,2025-10-30T23:12:38.6166667
381,43,27,Spring,2022,B,3.00,completed,3,2025-07-10T23:12:38.6166667
382,28,22,Spring,2021,C+,2.70,completed,5,2025-09-29T23:12:38.6166667
383,120,4,Fall,2023,C,2.00,completed,4,2025-07-30T23:12:38.6166667
384,274,85,Fall,2024,F,0.00,completed,0,2025-02-11T23:12:38.6200000
385,273,81,Fall,2024,F,0.00,completed,0,2025-07-08T23:12:38.6200000
386,164,34,Spring,2021,A,4.00,completed,4,2025-02-27T23:12:38.6200000
387,31,24,Fall,2023,C,2.00,completed,3,2025-02-15T23:12:38.6200000
388,157,32,Spring,2022,C+,2.70,completed,4,2025-02-25T23:12:38.6200000
389,294,85,Fall,2021,B,3.00,completed,3,2025-05-27T23:12:38.6200000
390,74,12,Fall,2024,C,2.00,completed,4,2025-09-16T23:12:38.6200000
391,210,34,Spring,2024,B+,3.50,completed,4,2025-02-04T23:12:38.6233333
392,266,87,Spring,2022,C+,2.70,completed,5,2025-10-31T23:12:38.6233333
393,64,6,Fall,2022,C,2.00,completed,4,2024-12-08T23:12:38.6233333
394,52,12,Fall,2024,B,3.00,completed,4,2025-02-15T23:12:38.6233333
395,137,42,Fall,2024,F,0.00,completed,0,2024-09-12T23:12:38.6233333
396,288,64,Spring,2021,B,3.00,completed,4,2025-08-13T23:12:38.6233333
397,97,9,Fall,2023,A,4.00,completed,4,2025-01-14T23:12:38.6266667
398,234,62,Fall,2024,C+,2.70,completed,4,2025-07-17T23:12:38.6266667
399,153,39,Fall,2022,C+,2.70,completed,4,2025-07-12T23:12:38.6266667
400,95,18,Fall,2024,F,0.00,completed,0,2025-11-05T23:12:38.6266667
401,77,14,Spring,2022,C+,2.70,completed,3,2025-07-02T23:12:38.6266667
402,150,46,Spring,2022,B,3.00,completed,4,2025-04-05T23:12:38.6300000
403,60,24,Fall,2023,C+,2.70,completed,3,2024-09-25T23:12:38.6300000
404,104,27,Spring,2022,C+,2.70,completed,3,2025-11-03T23:12:38.6300000
405,38,14,Spring,2021,F,0.00,completed,0,2024-08-16T23:12:38.6300000
406,94,8,Spring,2022,C,2.00,completed,4,2025-03-11T23:12:38.6300000
407,103,26,Spring,2021,F,0.00,completed,0,2024-08-11T23:12:38.6300000
408,159,54,Fall,2021,A,4.00,completed,3,2025-08-08T23:12:38.6300000
409,227,87,Fall,2024,A,4.00,completed,5,2024-12-19T23:12:38.6300000
410,297,75,Fall,2022,C,2.00,completed,4,2025-11-26T23:12:38.6333333
411,141,36,Spring,2022,C+,2.70,completed,4,2024-08-19T23:12:38.6333333
412,78,23,Fall,2024,C,2.00,completed,3,2025-05-02T23:12:38.6333333
413,211,69,Fall,2022,C,2.00,completed,4,2025-06-10T23:12:38.6366667
414,233,77,Spring,2022,D,1.00,completed,0,2024-12-18T23:12:38.6366667
415,107,5,Fall,2023,C+,2.70,completed,4,2025-02-18T23:12:38.6366667
416,225,71,Fall,2022,C+,2.70,completed,4,2024-12-02T23:12:38.6366667
417,192,57,Fall,2023,F,0.00,completed,0,2025-02-02T23:12:38.6366667
418,299,79,Fall,2021,C,2.00,completed,4,2025-11-11T23:12:38.6366667
419,291,85,Spring,2021,B,3.00,completed,3,2025-09-01T23:12:38.6400000
420,216,76,Fall,2024,C+,2.70,completed,4,2024-12-20T23:12:38.6400000
421,208,51,Spring,2022,B,3.00,completed,5,2025-09-20T23:12:38.6400000
422,239,67,Spring,2021,A,4.00,completed,4,2024-09-23T23:12:38.6400000
423,297,78,Fall,2022,C,2.00,completed,3,2025-01-01T23:12:38.6400000
424,202,45,Fall,2021,D,1.00,completed,0,2025-07-08T23:12:38.6400000
425,19,2,Fall,2023,C,2.00,completed,4,2025-03-02T23:12:38.6400000
426,240,86,Fall,2023,B+,3.50,completed,5,2025-03-21T23:12:38.6433333
427,106,5,Spring,2021,B,3.00,completed,4,2024-12-03T23:12:38.6433333
428,28,26,Fall,2021,A,4.00,completed,5,2025-07-21T23:12:38.6433333
429,184,34,Fall,2023,D,1.00,completed,0,2024-07-28T23:12:38.6433333
430,70,18,Spring,2024,C+,2.70,completed,4,2024-11-01T23:12:38.6433333
431,62,8,Fall,2021,C,2.00,completed,4,2025-05-27T23:12:38.6433333
432,184,51,Fall,2023,C+,2.70,completed,5,2025-07-16T23:12:38.6466667
433,156,49,Fall,2021,D,1.00,completed,0,2024-09-08T23:12:38.6466667
434,258,72,Spring,2021,C,2.00,completed,4,2025-09-17T23:12:38.6466667
435,22,30,Fall,2023,B,3.00,completed,5,2025-06-28T23:12:38.6466667
436,100,6,Spring,2023,A,4.00,completed,4,2025-12-05T23:12:38.6466667
437,89,24,Spring,2023,C,2.00,completed,3,2025-08-04T23:12:38.6466667
438,43,13,Fall,2021,C,2.00,completed,3,2025-03-15T23:12:38.6500000
439,122,34,Fall,2024,C+,2.70,completed,4,2025-07-13T23:12:38.6500000
440,206,43,Spring,2022,B+,3.50,completed,3,2025-04-26T23:12:38.6500000
441,132,36,Spring,2021,D,1.00,completed,0,2024-08-24T23:12:38.6500000
442,166,34,Spring,2022,C,2.00,completed,4,2025-07-13T23:12:38.6500000
443,216,65,Fall,2024,C+,2.70,completed,4,2024-10-31T23:12:38.6500000
444,129,41,Spring,2022,B,3.00,completed,4,2025-11-05T23:12:38.6500000
445,19,13,Spring,2023,C+,2.70,completed,3,2025-03-10T23:12:38.6533333
446,237,68,Spring,2023,C+,2.70,completed,4,2025-10-26T23:12:38.6533333
447,219,71,Fall,2023,A,4.00,completed,4,2025-07-27T23:12:38.6533333
448,171,39,Spring,2022,C,2.00,completed,4,2025-10-10T23:12:38.6533333
449,120,12,Fall,2024,D,1.00,completed,0,2024-12-19T23:12:38.6533333
450,142,31,Fall,2024,B,3.00,completed,4,2024-12-31T23:12:38.6566667
451,203,34,Spring,2022,C+,2.70,completed,4,2025-07-08T23:12:38.6566667
452,103,7,Fall,2022,B,3.00,completed,4,2025-01-22T23:12:38.6566667
453,273,64,Fall,2021,A,4.00,completed,4,2025-07-27T23:12:38.6566667
454,102,13,Spring,2023,C+,2.70,completed,3,2024-08-01T23:12:38.6566667
455,131,46,Fall,2021,C+,2.70,completed,4,2025-10-26T23:12:38.6566667
456,124,38,Spring,2022,A,4.00,completed,4,2024-11-06T23:12:38.6600000
457,165,54,Spring,2021,B,3.00,completed,3,2025-07-10T23:12:38.6600000
458,234,71,Spring,2021,C,2.00,completed,4,2024-10-28T23:12:38.6600000
459,202,51,Spring,2021,B+,3.50,completed,5,2025-01-27T23:12:38.6600000
460,184,40,Spring,2021,F,0.00,completed,0,2025-02-23T23:12:38.6600000
461,194,56,Spring,2023,B,3.00,completed,5,2025-10-12T23:12:38.6600000
462,294,66,Spring,2021,C+,2.70,completed,4,2025-09-01T23:12:38.6600000
463,127,42,Spring,2022,C,2.00,completed,4,2025-09-01T23:12:38.6600000
464,296,71,Fall,2023,C+,2.70,completed,4,2025-10-27T23:12:38.6633333
465,149,38,Fall,2024,C+,2.70,completed,4,2025-09-26T23:12:38.6633333
466,253,90,Spring,2021,C+,2.70,completed,5,2025-10-30T23:12:38.6633333
467,55,6,Fall,2024,C+,2.70,completed,4,2025-06-09T23:12:38.6633333
468,192,37,Fall,2021,D,1.00,completed,0,2025-08-23T23:12:38.6633333
469,181,55,Spring,2022,C+,2.70,completed,3,2025-09-21T23:12:38.6633333
470,251,63,Spring,2021,C+,2.70,completed,4,2024-10-24T23:12:38.6666667
471,18,29,Fall,2024,C+,2.70,completed,5,2025-03-06T23:12:38.6666667
472,29,24,Spring,2021,C+,2.70,completed,3,2025-04-22T23:12:38.6666667
473,13,6,Fall,2021,B+,3.50,completed,4,2024-10-19T23:12:38.6666667
474,53,15,Spring,2023,D,1.00,completed,0,2024-08-04T23:12:38.6666667
475,108,11,Spring,2024,A,4.00,completed,4,2025-06-29T23:12:38.6700000
476,137,55,Spring,2022,D,1.00,completed,0,2025-05-15T23:12:38.6700000
477,224,65,Fall,2022,B,3.00,completed,4,2025-05-13T23:12:38.6700000
478,106,25,Spring,2024,C+,2.70,completed,5,2025-06-11T23:12:38.6700000
479,224,70,Fall,2022,D,1.00,completed,0,2025-10-13T23:12:38.6700000
480,20,24,Spring,2022,D,1.00,completed,0,2025-02-20T23:12:38.6700000
481,225,79,Fall,2021,C+,2.70,completed,4,2025-10-12T23:12:38.6700000
482,44,17,Fall,2022,C,2.00,completed,3,2024-11-23T23:12:38.6700000
483,170,54,Spring,2021,B,3.00,completed,3,2024-11-12T23:12:38.6733333
484,191,50,Spring,2022,C,2.00,completed,4,2025-05-26T23:12:38.6733333
485,23,15,Spring,2023,B,3.00,completed,4,2024-12-29T23:12:38.6733333
486,157,36,Spring,2023,D,1.00,completed,0,2025-03-27T23:12:38.6733333
487,58,13,Fall,2024,C+,2.70,completed,3,2025-11-07T23:12:38.6766667
488,207,49,Spring,2021,D,1.00,completed,0,2025-01-24T23:12:38.6766667
489,289,83,Spring,2023,C+,2.70,completed,5,2024-09-09T23:12:38.6766667
490,246,75,Fall,2024,C,2.00,completed,4,2025-03-06T23:12:38.6766667
491,170,33,Spring,2023,C+,2.70,completed,4,2025-11-19T23:12:38.6766667
492,231,87,Fall,2023,F,0.00,completed,0,2024-08-23T23:12:38.6800000
493,70,8,Spring,2024,C+,2.70,completed,4,2024-09-13T23:12:38.6800000
494,81,12,Spring,2023,F,0.00,completed,0,2024-12-21T23:12:38.6800000
495,221,79,Fall,2024,C+,2.70,completed,4,2025-08-14T23:12:38.6800000
496,164,60,Spring,2024,B+,3.50,completed,5,2025-09-07T23:12:38.6800000
497,295,81,Spring,2021,D,1.00,completed,0,2024-10-04T23:12:38.6800000
498,52,8,Fall,2021,D,1.00,completed,0,2024-12-24T23:12:38.6800000
499,17,3,Spring,2024,A,4.00,completed,4,2024-09-04T23:12:38.6833333
500,204,42,Spring,2023,C,2.00,completed,4,2024-10-24T23:12:38.6833333
501,7,19,Fall,2022,C,2.00,completed,4,2025-07-06T23:12:38.6833333
502,228,83,Spring,2022,B,3.00,completed,5,2024-12-26T23:12:38.6900000
503,19,5,Fall,2021,D,1.00,completed,0,2025-10-14T23:12:38.6900000
504,205,33,Fall,2023,F,0.00,completed,0,2025-09-14T23:12:38.6900000
505,172,53,Spring,2022,B,3.00,completed,5,2025-02-15T23:12:38.6933333
506,16,14,Spring,2022,C+,2.70,completed,3,2025-05-29T23:12:38.6933333
507,266,61,Fall,2021,B+,3.50,completed,4,2025-10-25T23:12:38.6933333
508,64,20,Spring,2021,B+,3.50,completed,3,2025-02-02T23:12:38.6933333
509,219,90,Spring,2024,C+,2.70,completed,5,2024-11-05T23:12:38.6933333
510,74,4,Spring,2024,C+,2.70,completed,4,2025-06-25T23:12:38.6966667
511,38,25,Fall,2021,C+,2.70,completed,5,2024-12-29T23:12:38.6966667
512,81,27,Fall,2024,D,1.00,completed,0,2025-07-16T23:12:38.6966667
513,214,90,Spring,2021,D,1.00,completed,0,2025-09-25T23:12:38.6966667
514,176,38,Fall,2024,B,3.00,completed,4,2025-08-05T23:12:38.7000000
515,135,47,Fall,2022,C+,2.70,completed,4,2025-08-24T23:12:38.7000000
516,83,6,Spring,2024,C,2.00,completed,4,2025-08-06T23:12:38.7000000
517,139,49,Spring,2024,B,3.00,completed,4,2025-08-18T23:12:38.7000000
518,222,61,Fall,2024,C,2.00,completed,4,2025-11-09T23:12:38.7000000
519,284,85,Spring,2022,B+,3.50,completed,3,2025-11-19T23:12:38.7033333
520,281,82,Fall,2021,C+,2.70,completed,3,2025-03-23T23:12:38.7033333
521,274,75,Fall,2024,C,2.00,completed,4,2025-04-23T23:12:38.7033333
522,147,58,Fall,2023,C,2.00,completed,5,2024-08-31T23:12:38.7033333
523,76,2,Fall,2024,C+,2.70,completed,4,2025-08-07T23:12:38.7066667
524,85,2,Fall,2022,D,1.00,completed,0,2025-05-14T23:12:38.7066667
525,52,17,Spring,2023,B+,3.50,completed,3,2024-07-28T23:12:38.7066667
526,166,40,Fall,2023,C+,2.70,completed,4,2024-09-26T23:12:38.7066667
527,126,59,Fall,2022,C+,2.70,completed,3,2025-12-01T23:12:38.7066667
528,89,26,Spring,2021,C+,2.70,completed,5,2025-06-13T23:12:38.7100000
529,186,51,Spring,2022,C+,2.70,completed,5,2025-06-07T23:12:38.7100000
530,287,88,Spring,2022,A,4.00,completed,5,2025-01-19T23:12:38.7100000
531,256,69,Spring,2021,A,4.00,completed,4,2025-06-16T23:12:38.7100000
532,69,25,Fall,2022,D,1.00,completed,0,2025-05-29T23:12:38.7100000
533,75,8,Spring,2022,A,4.00,completed,4,2024-07-29T23:12:38.7100000
534,201,43,Fall,2024,F,0.00,completed,0,2024-08-13T23:12:38.7133333
535,21,3,Spring,2021,C+,2.70,completed,4,2024-12-13T23:12:38.7133333
536,63,30,Fall,2021,D,1.00,completed,0,2024-08-16T23:12:38.7133333
537,55,15,Spring,2021,D,1.00,completed,0,2024-11-12T23:12:38.7133333
538,28,11,Fall,2023,C,2.00,completed,4,2025-07-19T23:12:38.7166667
539,88,2,Fall,2024,C+,2.70,completed,4,2024-10-02T23:12:38.7166667
540,227,64,Spring,2021,C+,2.70,completed,4,2024-12-04T23:12:38.7166667
541,241,69,Fall,2021,D,1.00,completed,0,2024-10-08T23:12:38.7166667
542,248,89,Fall,2021,B,3.00,completed,3,2025-03-09T23:12:38.7166667
543,292,63,Spring,2023,C,2.00,completed,4,2024-08-29T23:12:38.7200000
544,189,56,Fall,2021,C,2.00,completed,5,2025-03-19T23:12:38.7200000
545,36,5,Fall,2021,F,0.00,completed,0,2024-09-06T23:12:38.7200000
546,133,44,Fall,2021,C+,2.70,completed,3,2025-08-12T23:12:38.7200000
547,36,27,Fall,2021,C+,2.70,completed,3,2025-11-22T23:12:38.7200000
548,205,47,Fall,2022,C+,2.70,completed,4,2024-08-11T23:12:38.7200000
549,282,64,Spring,2022,B,3.00,completed,4,2025-01-30T23:12:38.7233333
550,266,64,Fall,2022,A,4.00,completed,4,2025-02-01T23:12:38.7233333
551,226,70,Fall,2022,A,4.00,completed,4,2024-08-11T23:12:38.7233333
552,258,82,Fall,2023,C+,2.70,completed,3,2025-09-21T23:12:38.7233333
553,69,18,Fall,2021,F,0.00,completed,0,2025-02-16T23:12:38.7233333
554,229,76,Spring,2022,B,3.00,completed,4,2025-04-20T23:12:38.7266667
555,272,72,Spring,2021,B,3.00,completed,4,2025-02-24T23:12:38.7266667
556,180,46,Spring,2022,D,1.00,completed,0,2025-03-29T23:12:38.7266667
557,28,8,Fall,2022,C+,2.70,completed,4,2025-05-26T23:12:38.7266667
558,6,12,Fall,2023,D,1.00,completed,0,2025-04-29T23:12:38.7266667
559,246,65,Fall,2021,C,2.00,completed,4,2025-07-17T23:12:38.7300000
560,180,53,Spring,2022,F,0.00,completed,0,2025-02-08T23:12:38.7300000
561,179,40,Fall,2021,B+,3.50,completed,4,2024-08-30T23:12:38.7300000
562,70,1,Spring,2021,C+,2.70,completed,4,2025-11-02T23:12:38.7300000
563,270,77,Spring,2022,C,2.00,completed,4,2025-06-08T23:12:38.7300000
564,52,20,Spring,2024,B+,3.50,completed,3,2025-02-06T23:12:38.7333333
565,209,55,Spring,2023,A,4.00,completed,3,2025-04-21T23:12:38.7333333
566,226,62,Fall,2024,A,4.00,completed,4,2025-03-31T23:12:38.7333333
567,137,41,Spring,2023,C+,2.70,completed,4,2024-09-10T23:12:38.7333333
568,120,28,Spring,2024,B,3.00,completed,5,2025-05-28T23:12:38.7333333
569,26,1,Fall,2023,A,4.00,completed,4,2025-10-13T23:12:38.7366667
570,237,61,Fall,2022,C,2.00,completed,4,2025-01-17T23:12:38.7366667
571,77,24,Spring,2023,C+,2.70,completed,3,2025-06-16T23:12:38.7366667
572,7,2,Fall,2024,C+,2.70,completed,4,2025-09-25T23:12:38.7366667
573,278,90,Spring,2024,C+,2.70,completed,5,2024-12-13T23:12:38.7400000
574,65,5,Spring,2021,B,3.00,completed,4,2025-10-11T23:12:38.7400000
575,88,4,Fall,2023,A,4.00,completed,4,2024-08-06T23:12:38.7400000
576,82,11,Fall,2022,C,2.00,completed,4,2024-12-28T23:12:38.7400000
577,188,38,Fall,2022,F,0.00,completed,0,2025-07-09T23:12:38.7400000
578,128,51,Spring,2023,C+,2.70,completed,5,2025-09-17T23:12:38.7400000
579,48,10,Spring,2021,B+,3.50,completed,4,2024-08-23T23:12:38.7400000
580,225,90,Spring,2023,D,1.00,completed,0,2025-07-27T23:12:38.7433333
581,145,55,Spring,2023,D,1.00,completed,0,2025-02-13T23:12:38.7433333
582,140,48,Fall,2023,A,4.00,completed,4,2025-05-12T23:12:38.7433333
583,84,10,Fall,2021,B,3.00,completed,4,2025-07-25T23:12:38.7433333
584,30,15,Spring,2024,C+,2.70,completed,4,2025-05-26T23:12:38.7433333
585,146,40,Spring,2023,C+,2.70,completed,4,2024-12-19T23:12:38.7466667
586,208,39,Spring,2022,F,0.00,completed,0,2025-03-25T23:12:38.7466667
587,118,3,Fall,2024,D,1.00,completed,0,2025-10-26T23:12:38.7466667
588,11,3,Spring,2022,C+,2.70,completed,4,2024-07-24T23:12:38.7466667
589,5,29,Fall,2023,D,1.00,completed,0,2024-08-03T23:12:38.7500000
590,103,4,Fall,2022,C,2.00,completed,4,2025-11-07T23:12:38.7500000
591,192,49,Fall,2022,D,1.00,completed,0,2025-11-16T23:12:38.7500000
592,213,77,Spring,2023,B,3.00,completed,4,2025-05-14T23:12:38.7500000
593,34,30,Spring,2023,C+,2.70,completed,5,2024-12-03T23:12:38.7500000
594,186,52,Fall,2022,D,1.00,completed,0,2025-05-01T23:12:38.7500000
595,8,5,Spring,2021,B,3.00,completed,4,2025-01-29T23:12:38.7533333
596,131,42,Spring,2023,C+,2.70,completed,4,2025-02-26T23:12:38.7533333
597,30,21,Spring,2024,A,4.00,completed,5,2025-01-28T23:12:38.7533333
598,269,64,Spring,2023,B+,3.50,completed,4,2025-03-06T23:12:38.7533333
599,86,4,Spring,2022,A,4.00,completed,4,2024-10-29T23:12:38.7533333
600,289,81,Spring,2021,A,4.00,completed,5,2025-08-14T23:12:38.7566667
601,24,9,Spring,2022,C,2.00,completed,4,2025-02-09T23:12:38.7566667
602,272,68,Spring,2022,C+,2.70,completed,4,2025-11-07T23:12:38.7566667
603,249,67,Fall,2022,B,3.00,completed,4,2024-10-05T23:12:38.7566667
604,267,66,Spring,2024,C+,2.70,completed,4,2024-11-19T23:12:38.7566667
605,244,79,Spring,2021,C+,2.70,completed,4,2024-10-29T23:12:38.7600000
606,106,14,Fall,2022,B,3.00,completed,3,2025-02-23T23:12:38.7600000
607,18,28,Fall,2024,F,0.00,completed,0,2024-08-09T23:12:38.7600000
608,256,65,Spring,2022,C,2.00,completed,4,2025-05-03T23:12:38.7600000
609,38,27,Spring,2023,D,1.00,completed,0,2025-02-21T23:12:38.7600000
610,103,15,Spring,2021,D,1.00,completed,0,2024-11-21T23:12:38.7600000
611,281,88,Fall,2023,C+,2.70,completed,5,2025-09-26T23:12:38.7600000
612,210,55,Fall,2022,A,4.00,completed,3,2024-10-29T23:12:38.7633333
613,24,11,Fall,2023,A,4.00,completed,4,2025-11-17T23:12:38.7633333
614,297,70,Fall,2024,C+,2.70,completed,4,2025-10-13T23:12:38.7633333
615,22,11,Spring,2024,F,0.00,completed,0,2025-09-28T23:12:38.7633333
616,161,48,Fall,2024,D,1.00,completed,0,2025-11-14T23:12:38.7666667
617,227,78,Spring,2023,C+,2.70,completed,3,2025-09-14T23:12:38.7666667
618,25,19,Fall,2023,C+,2.70,completed,4,2024-11-15T23:12:38.7666667
619,165,56,Fall,2023,B+,3.50,completed,5,2025-10-25T23:12:38.7666667
620,47,11,Spring,2023,C+,2.70,completed,4,2025-08-07T23:12:38.7666667
621,222,68,Spring,2024,B,3.00,completed,4,2025-11-30T23:12:38.7700000
622,214,87,Fall,2022,C+,2.70,completed,5,2024-10-09T23:12:38.7700000
623,105,27,Spring,2023,A,4.00,completed,3,2024-08-03T23:12:38.7700000
624,185,44,Spring,2024,C+,2.70,completed,3,2024-07-29T23:12:38.7700000
625,229,89,Fall,2021,B,3.00,completed,3,2024-12-28T23:12:38.7700000
626,1,27,Fall,2021,C+,2.70,completed,3,2025-09-16T23:12:38.7700000
627,36,4,Fall,2021,C+,2.70,completed,4,2024-07-29T23:12:38.7700000
628,285,84,Fall,2021,C+,2.70,completed,3,2024-12-09T23:12:38.7733333
629,48,30,Fall,2024,A,4.00,completed,5,2024-12-26T23:12:38.7733333
630,121,59,Fall,2024,C+,2.70,completed,3,2025-05-25T23:12:38.7733333
631,72,3,Fall,2024,F,0.00,completed,0,2025-01-14T23:12:38.7733333
632,95,25,Spring,2024,C+,2.70,completed,5,2024-12-12T23:12:38.7733333
633,117,8,Fall,2021,C,2.00,completed,4,2025-05-29T23:12:38.7733333
634,226,66,Fall,2022,C+,2.70,completed,4,2025-04-04T23:12:38.7766667
635,5,11,Fall,2023,D,1.00,completed,0,2025-03-28T23:12:38.7766667
636,204,43,Fall,2021,D,1.00,completed,0,2025-04-17T23:12:38.7766667
637,297,66,Fall,2024,D,1.00,completed,0,2025-04-15T23:12:38.7766667
638,233,85,Fall,2021,C+,2.70,completed,3,2024-08-04T23:12:38.7800000
639,153,43,Spring,2021,D,1.00,completed,0,2025-11-24T23:12:38.7800000
640,93,16,Fall,2022,C+,2.70,completed,4,2025-01-29T23:12:38.7800000
641,231,61,Fall,2022,B,3.00,completed,4,2025-04-17T23:12:38.7800000
642,238,83,Spring,2023,B,3.00,completed,5,2024-08-31T23:12:38.7800000
643,132,38,Spring,2023,C,2.00,completed,4,2025-05-23T23:12:38.7800000
644,273,80,Fall,2024,A,4.00,completed,4,2025-06-22T23:12:38.7800000
645,41,7,Spring,2022,B,3.00,completed,4,2025-10-19T23:12:38.7833333
646,18,14,Fall,2024,B+,3.50,completed,3,2025-04-02T23:12:38.7833333
647,233,74,Spring,2024,B,3.00,completed,4,2025-04-30T23:12:38.7833333
648,191,48,Spring,2023,C+,2.70,completed,4,2025-06-24T23:12:38.7833333
649,119,15,Fall,2023,C+,2.70,completed,4,2025-11-26T23:12:38.7833333
650,211,61,Spring,2023,C,2.00,completed,4,2024-10-07T23:12:38.7866667
651,38,3,Spring,2023,B,3.00,completed,4,2024-09-14T23:12:38.7866667
652,113,25,Spring,2024,A,4.00,completed,5,2025-07-22T23:12:38.7866667
653,181,36,Fall,2023,C+,2.70,completed,4,2024-12-27T23:12:38.7866667
654,144,57,Fall,2022,C+,2.70,completed,5,2025-06-13T23:12:38.7866667
